file,creativeId,angle,angleName,desire,layout,palette,typeset,format,width,height,placements,headline,subhead,eyebrow,cta
"LF1_EURO_STANDARD_quoteCard_forest_0305_1x1.png","0305","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","editorial","1x1","1080","1080","facebook_feed,instagram_feed","Strict standards, simple capsule.","Sold across the EU under European food-supplement labelling rules.","Amsterdam · LEAF","See what’s in it"
"LF1_EURO_STANDARD_quoteCard_forest_0305_4x5.png","0305","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","editorial","4x5","1080","1350","facebook_feed,instagram_feed","Strict standards, simple capsule.","Sold across the EU under European food-supplement labelling rules.","Amsterdam · LEAF","See what’s in it"
"LF1_EURO_STANDARD_quoteCard_forest_0305_9x16.png","0305","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","editorial","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Strict standards, simple capsule.","Sold across the EU under European food-supplement labelling rules.","Amsterdam · LEAF","See what’s in it"
"LF1_EURO_STANDARD_quoteCard_forest_0310_191x1.png","0310","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","luxe","191x1","1200","628","facebook_right_column,audience_network","Made under rules that don’t allow shortcuts.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","Made to EU standards","Explore LF-1"
"LF1_EURO_STANDARD_quoteCard_forest_0310_1x1.png","0310","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Made under rules that don’t allow shortcuts.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","Made to EU standards","Explore LF-1"
"LF1_EURO_STANDARD_quoteCard_forest_0310_4x5.png","0310","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Made under rules that don’t allow shortcuts.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","Made to EU standards","Explore LF-1"
"LF1_EURO_STANDARD_quoteCard_forest_0310_9x16.png","0310","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","forest","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Made under rules that don’t allow shortcuts.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","Made to EU standards","Explore LF-1"
"LF1_EURO_STANDARD_quoteCard_mint_0295_191x1.png","0295","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","mint","grotesk","191x1","1200","628","facebook_right_column,audience_network","A European take on daily GLP-1 support.","A European company, a plainly described product.","Amsterdam · LEAF","See the formula"
"LF1_EURO_STANDARD_quoteCard_mint_0295_1x1.png","0295","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","mint","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","A European take on daily GLP-1 support.","A European company, a plainly described product.","Amsterdam · LEAF","See the formula"
"LF1_EURO_STANDARD_quoteCard_mint_0295_4x5.png","0295","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","mint","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","A European take on daily GLP-1 support.","A European company, a plainly described product.","Amsterdam · LEAF","See the formula"
"LF1_EURO_STANDARD_quoteCard_mint_0295_9x16.png","0295","EURO_STANDARD","European standard","Support the GLP-1 journey","quoteCard","mint","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","A European take on daily GLP-1 support.","A European company, a plainly described product.","Amsterdam · LEAF","See the formula"
"LF1_EURO_STANDARD_ruleStack_clay_0298_191x1.png","0298","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clay","luxe","191x1","1200","628","facebook_right_column,audience_network","Made to the standards we’re held to.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","Amsterdam · LEAF","Shop now"
"LF1_EURO_STANDARD_ruleStack_clay_0298_1x1.png","0298","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clay","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Made to the standards we’re held to.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","Amsterdam · LEAF","Shop now"
"LF1_EURO_STANDARD_ruleStack_clay_0298_4x5.png","0298","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clay","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Made to the standards we’re held to.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","Amsterdam · LEAF","Shop now"
"LF1_EURO_STANDARD_ruleStack_clay_0298_9x16.png","0298","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clay","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Made to the standards we’re held to.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","Amsterdam · LEAF","Shop now"
"LF1_EURO_STANDARD_ruleStack_clinical_0287_191x1.png","0287","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clinical","humanist","191x1","1200","628","facebook_right_column,audience_network","A Dutch approach to GLP-1 support.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","Amsterdam · LEAF","Read the label"
"LF1_EURO_STANDARD_ruleStack_clinical_0288_191x1.png","0288","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","clinical","grotesk","191x1","1200","628","facebook_right_column,audience_network","European standards. Daily routine.","European standards mean claims have to be substantiated.","European labelling standards","Learn more"
"LF1_EURO_STANDARD_ruleStack_forest_0286_191x1.png","0286","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","forest","editorial","191x1","1200","628","facebook_right_column,audience_network","Sold under European labelling standards.","A European company, a plainly described product.","From the Netherlands","Learn more"
"LF1_EURO_STANDARD_ruleStack_ink_0306_191x1.png","0306","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","ink","condensed","191x1","1200","628","facebook_right_column,audience_network","The EU version of GLP-1 support.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","European labelling standards","View LF-1"
"LF1_EURO_STANDARD_ruleStack_ink_0306_1x1.png","0306","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","ink","condensed","1x1","1080","1080","facebook_feed,instagram_feed","The EU version of GLP-1 support.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","European labelling standards","View LF-1"
"LF1_EURO_STANDARD_ruleStack_ink_0306_4x5.png","0306","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","ink","condensed","4x5","1080","1350","facebook_feed,instagram_feed","The EU version of GLP-1 support.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","European labelling standards","View LF-1"
"LF1_EURO_STANDARD_ruleStack_ink_0306_9x16.png","0306","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","ink","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","The EU version of GLP-1 support.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","European labelling standards","View LF-1"
"LF1_EURO_STANDARD_ruleStack_mint_0301_191x1.png","0301","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","mint","grotesk","191x1","1200","628","facebook_right_column,audience_network","Where claims have to be proven.","European standards mean claims have to be substantiated.","Amsterdam · LEAF","Get LF-1"
"LF1_EURO_STANDARD_ruleStack_sage_0313_191x1.png","0313","EURO_STANDARD","European standard","Support the GLP-1 journey","ruleStack","sage","humanist","191x1","1200","628","facebook_right_column,audience_network","Standards first. Claims second.","LEAF is a Netherlands-based brand. LF-1 is manufactured in the USA.","European labelling standards","Shop now"
"LF1_EURO_STANDARD_statBlock_sage_0297_191x1.png","0297","EURO_STANDARD","European standard","Support the GLP-1 journey","statBlock","sage","humanist","191x1","1200","628","facebook_right_column,audience_network","The Dutch don’t do exaggerated claims.","A European company, a plainly described product.","Amsterdam · LEAF","Explore LF-1"
"LF1_EURO_STANDARD_statBlock_sage_0297_1x1.png","0297","EURO_STANDARD","European standard","Support the GLP-1 journey","statBlock","sage","humanist","1x1","1080","1080","facebook_feed,instagram_feed","The Dutch don’t do exaggerated claims.","A European company, a plainly described product.","Amsterdam · LEAF","Explore LF-1"
"LF1_EURO_STANDARD_statBlock_sage_0297_4x5.png","0297","EURO_STANDARD","European standard","Support the GLP-1 journey","statBlock","sage","humanist","4x5","1080","1350","facebook_feed,instagram_feed","The Dutch don’t do exaggerated claims.","A European company, a plainly described product.","Amsterdam · LEAF","Explore LF-1"
"LF1_EURO_STANDARD_statBlock_sage_0297_9x16.png","0297","EURO_STANDARD","European standard","Support the GLP-1 journey","statBlock","sage","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","The Dutch don’t do exaggerated claims.","A European company, a plainly described product.","Amsterdam · LEAF","Explore LF-1"
"LF1_EURO_STANDARD_timeline_clay_0311_191x1.png","0311","EURO_STANDARD","European standard","Support the GLP-1 journey","timeline","clay","editorial","191x1","1200","628","facebook_right_column,audience_network","Honest by regulation.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","From the Netherlands","View LF-1"
"LF1_EURO_STANDARD_timeline_clay_0311_1x1.png","0311","EURO_STANDARD","European standard","Support the GLP-1 journey","timeline","clay","editorial","1x1","1080","1080","facebook_feed,instagram_feed","Honest by regulation.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","From the Netherlands","View LF-1"
"LF1_EURO_STANDARD_timeline_clay_0311_4x5.png","0311","EURO_STANDARD","European standard","Support the GLP-1 journey","timeline","clay","editorial","4x5","1080","1350","facebook_feed,instagram_feed","Honest by regulation.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","From the Netherlands","View LF-1"
"LF1_EURO_STANDARD_timeline_clay_0311_9x16.png","0311","EURO_STANDARD","European standard","Support the GLP-1 journey","timeline","clay","editorial","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Honest by regulation.","Non-GMO, vegetarian, allergen-free. Plainly labelled.","From the Netherlands","View LF-1"
"LF1_FIBER_FAILS_badgeGrid_sage_0203_191x1.png","0203","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sage","humanist","191x1","1200","628","facebook_right_column,audience_network","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","A different approach","Read the label"
"LF1_FIBER_FAILS_badgeGrid_sage_0203_1x1.png","0203","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sage","humanist","1x1","1080","1080","facebook_feed,instagram_feed","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","A different approach","Read the label"
"LF1_FIBER_FAILS_badgeGrid_sage_0203_4x5.png","0203","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sage","humanist","4x5","1080","1350","facebook_feed,instagram_feed","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","A different approach","Read the label"
"LF1_FIBER_FAILS_badgeGrid_sage_0203_9x16.png","0203","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sage","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","A different approach","Read the label"
"LF1_FIBER_FAILS_badgeGrid_sand_0168_191x1.png","0168","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sand","luxe","191x1","1200","628","facebook_right_column,audience_network","A GLP-1 gut isn’t a normal gut.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_badgeGrid_sand_0168_1x1.png","0168","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sand","luxe","1x1","1080","1080","facebook_feed,instagram_feed","A GLP-1 gut isn’t a normal gut.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_badgeGrid_sand_0168_4x5.png","0168","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sand","luxe","4x5","1080","1350","facebook_feed,instagram_feed","A GLP-1 gut isn’t a normal gut.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_badgeGrid_sand_0168_9x16.png","0168","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","badgeGrid","sand","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","A GLP-1 gut isn’t a normal gut.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_bigType_clinical_0187_191x1.png","0187","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","Precision beats more scoops.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","See the formula"
"LF1_FIBER_FAILS_bigType_clinical_0187_1x1.png","0187","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","Precision beats more scoops.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","See the formula"
"LF1_FIBER_FAILS_bigType_clinical_0187_4x5.png","0187","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","Precision beats more scoops.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","See the formula"
"LF1_FIBER_FAILS_bigType_clinical_0187_9x16.png","0187","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Precision beats more scoops.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","See the formula"
"LF1_FIBER_FAILS_bigType_ink_0192_191x1.png","0192","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","191x1","1200","628","facebook_right_column,audience_network","Built for GLP-1 physiology.","LF-1 is formulated specifically as digestive support for GLP-1 routines.","Think beyond fiber","Read the label"
"LF1_FIBER_FAILS_bigType_ink_0192_1x1.png","0192","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Built for GLP-1 physiology.","LF-1 is formulated specifically as digestive support for GLP-1 routines.","Think beyond fiber","Read the label"
"LF1_FIBER_FAILS_bigType_ink_0192_4x5.png","0192","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Built for GLP-1 physiology.","LF-1 is formulated specifically as digestive support for GLP-1 routines.","Think beyond fiber","Read the label"
"LF1_FIBER_FAILS_bigType_ink_0192_9x16.png","0192","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Built for GLP-1 physiology.","LF-1 is formulated specifically as digestive support for GLP-1 routines.","Think beyond fiber","Read the label"
"LF1_FIBER_FAILS_bigType_ink_0202_191x1.png","0202","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","191x1","1200","628","facebook_right_column,audience_network","Built for the mechanism, not the symptom.","Two capsules daily, designed around the routine you’re on.","Not another fiber scoop","See the formula"
"LF1_FIBER_FAILS_bigType_ink_0202_1x1.png","0202","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Built for the mechanism, not the symptom.","Two capsules daily, designed around the routine you’re on.","Not another fiber scoop","See the formula"
"LF1_FIBER_FAILS_bigType_ink_0202_4x5.png","0202","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Built for the mechanism, not the symptom.","Two capsules daily, designed around the routine you’re on.","Not another fiber scoop","See the formula"
"LF1_FIBER_FAILS_bigType_ink_0202_9x16.png","0202","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","ink","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Built for the mechanism, not the symptom.","Two capsules daily, designed around the routine you’re on.","Not another fiber scoop","See the formula"
"LF1_FIBER_FAILS_bigType_mint_0183_191x1.png","0183","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","mint","humanist","191x1","1200","628","facebook_right_column,audience_network","Built around how a GLP-1 actually behaves.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Get LF-1"
"LF1_FIBER_FAILS_bigType_mint_0183_1x1.png","0183","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","mint","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Built around how a GLP-1 actually behaves.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Get LF-1"
"LF1_FIBER_FAILS_bigType_mint_0183_4x5.png","0183","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","mint","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Built around how a GLP-1 actually behaves.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Get LF-1"
"LF1_FIBER_FAILS_bigType_mint_0183_9x16.png","0183","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","mint","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Built around how a GLP-1 actually behaves.","Two capsules daily, designed around the routine you’re on.","Think beyond fiber","Get LF-1"
"LF1_FIBER_FAILS_bigType_sage_0167_191x1.png","0167","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","sage","humanist","191x1","1200","628","facebook_right_column,audience_network","Why a generic fiber scoop isn’t built for this.","A GLP-1 slows gastric emptying — support should account for that.","Not another fiber scoop","Explore LF-1"
"LF1_FIBER_FAILS_bigType_sage_0167_1x1.png","0167","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","sage","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Why a generic fiber scoop isn’t built for this.","A GLP-1 slows gastric emptying — support should account for that.","Not another fiber scoop","Explore LF-1"
"LF1_FIBER_FAILS_bigType_sage_0167_4x5.png","0167","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","sage","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Why a generic fiber scoop isn’t built for this.","A GLP-1 slows gastric emptying — support should account for that.","Not another fiber scoop","Explore LF-1"
"LF1_FIBER_FAILS_bigType_sage_0167_9x16.png","0167","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","bigType","sage","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Why a generic fiber scoop isn’t built for this.","A GLP-1 slows gastric emptying — support should account for that.","Not another fiber scoop","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0175_191x1.png","0175","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0175_1x1.png","0175","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0175_4x5.png","0175","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0175_9x16.png","0175","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","A GLP-1 changes the timing. Support should match.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0191_191x1.png","0191","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","The fix isn’t volume. It’s fit.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0191_1x1.png","0191","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","The fix isn’t volume. It’s fit.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0191_4x5.png","0191","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","The fix isn’t volume. It’s fit.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_compare_clinical_0191_9x16.png","0191","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","The fix isn’t volume. It’s fit.","A GLP-1 slows gastric emptying — support should account for that.","Think beyond fiber","Explore LF-1"
"LF1_FIBER_FAILS_compare_forest_0181_191x1.png","0181","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","forest","luxe","191x1","1200","628","facebook_right_column,audience_network","Why ""more fiber"" is incomplete advice.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Get LF-1"
"LF1_FIBER_FAILS_compare_forest_0181_1x1.png","0181","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","forest","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Why ""more fiber"" is incomplete advice.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Get LF-1"
"LF1_FIBER_FAILS_compare_forest_0181_4x5.png","0181","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","forest","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Why ""more fiber"" is incomplete advice.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Get LF-1"
"LF1_FIBER_FAILS_compare_forest_0181_9x16.png","0181","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","forest","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Why ""more fiber"" is incomplete advice.","Not a scoop. Not a powder. A daily capsule.","Mechanism matters","Get LF-1"
"LF1_FIBER_FAILS_compare_ink_0198_191x1.png","0198","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","ink","condensed","191x1","1200","628","facebook_right_column,audience_network","Same problem. Different mechanism.","Two capsules daily, designed around the routine you’re on.","A different approach","Start with one month"
"LF1_FIBER_FAILS_compare_ink_0198_1x1.png","0198","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","ink","condensed","1x1","1080","1080","facebook_feed,instagram_feed","Same problem. Different mechanism.","Two capsules daily, designed around the routine you’re on.","A different approach","Start with one month"
"LF1_FIBER_FAILS_compare_ink_0198_4x5.png","0198","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","ink","condensed","4x5","1080","1350","facebook_feed,instagram_feed","Same problem. Different mechanism.","Two capsules daily, designed around the routine you’re on.","A different approach","Start with one month"
"LF1_FIBER_FAILS_compare_ink_0198_9x16.png","0198","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","ink","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Same problem. Different mechanism.","Two capsules daily, designed around the routine you’re on.","A different approach","Start with one month"
"LF1_FIBER_FAILS_compare_mint_0172_191x1.png","0172","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","mint","humanist","191x1","1200","628","facebook_right_column,audience_network","Not a fiber scoop. A formulation.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop LF-1"
"LF1_FIBER_FAILS_compare_mint_0172_1x1.png","0172","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","mint","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Not a fiber scoop. A formulation.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop LF-1"
"LF1_FIBER_FAILS_compare_mint_0172_4x5.png","0172","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","mint","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Not a fiber scoop. A formulation.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop LF-1"
"LF1_FIBER_FAILS_compare_mint_0172_9x16.png","0172","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","compare","mint","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Not a fiber scoop. A formulation.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop LF-1"
"LF1_FIBER_FAILS_faqCard_clinical_0176_191x1.png","0176","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","Most gut supplements ignore the GLP-1 variable.","Not a scoop. Not a powder. A daily capsule.","A different approach","See the formula"
"LF1_FIBER_FAILS_faqCard_clinical_0176_1x1.png","0176","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","Most gut supplements ignore the GLP-1 variable.","Not a scoop. Not a powder. A daily capsule.","A different approach","See the formula"
"LF1_FIBER_FAILS_faqCard_clinical_0176_4x5.png","0176","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","Most gut supplements ignore the GLP-1 variable.","Not a scoop. Not a powder. A daily capsule.","A different approach","See the formula"
"LF1_FIBER_FAILS_faqCard_clinical_0176_9x16.png","0176","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Most gut supplements ignore the GLP-1 variable.","Not a scoop. Not a powder. A daily capsule.","A different approach","See the formula"
"LF1_FIBER_FAILS_faqCard_forest_0178_191x1.png","0178","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","forest","luxe","191x1","1200","628","facebook_right_column,audience_network","The routine changed. The support should too.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop now"
"LF1_FIBER_FAILS_faqCard_forest_0178_1x1.png","0178","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","forest","luxe","1x1","1080","1080","facebook_feed,instagram_feed","The routine changed. The support should too.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop now"
"LF1_FIBER_FAILS_faqCard_forest_0178_4x5.png","0178","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","forest","luxe","4x5","1080","1350","facebook_feed,instagram_feed","The routine changed. The support should too.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop now"
"LF1_FIBER_FAILS_faqCard_forest_0178_9x16.png","0178","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","forest","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","The routine changed. The support should too.","Digestive Support, purpose-built rather than general-purpose.","Mechanism matters","Shop now"
"LF1_FIBER_FAILS_faqCard_ink_0185_191x1.png","0185","FIBER_FAILS","Mechanism reframe","Specific GLP-1 problems","faqCard","ink","condensed","191x1","1200","628","facebook_right_column,audience_network","Your gut changed. Your support didn’t.","LF-1 is formulated specifically as digestive support for GLP-1 routines.","Mechanism matters","Start with one month"
